21092
2023
1710
14911
0
600
12700
25191
0
0
0
11556
13959
1868
0
27783
1125
532
1193
18957
0
77900
0
10054
5364
0
1356
2760
15027
25017
0
382
4485
220
0
0
2142
3706
12210
9273
8682
0
0
6416
77
14359
0
4482
10940
15286
9558
16307
4526
0
3181
2774
11142
13825
10512
11770
3562
0
10767
3448
15218
121
9889
12895
9368
15790
8714
6556
6540
1756
14364
1739
1064
11620
24456
3970
12480
6009
1463
4792
30678
26074
692
40990
4264
7051
10597
0
9295
17757
1160
5060
0
62070
14565
3043
1752
5757
10059
2034
1776
10328
0
7279
0
28214
9010
1382
869
558
18316
543
6771
2530
11264
8041
1391
448
17435
0
437
0
51
400
9727
4910
433
15269
13582
33261
2965
1220
3097
7257
578
0
9716
14129
1439
2208
0
14652
950
20380
10376
2158
6463
1641
6625
10554
0
14938
4768
670
12584
7392
8402
20190
53824
5866
723
9173
14339
41159
3976
83
2627
11519
1574
7188
1789
11765
33025
2718
0
376
53446
0
27107
5140
1519
47958
1807
2961
11965
118066
5008
0
36
2296
14397
2389
1778
58183
0
15454
4157
10399
0
0
31412
5231
7037
2258
6849
2619
1806
5303
5829
39268
0
5661
13655
23872
4069
2149
1804
0
21266
606
116
1214
252
2392
82216
1602
0
20
10290
10042
26524
17292
0
2669
9774
11175
24366
22936
6151
3544
11027
8386
5290
0
5128
1356
0
1669
2191
6209
1435
2825
0
1078
7471
3743
28577
4780
8792
36144
9077
4427
0
5906
16742
367
7113
7082
7614
19944
1539
8191
2338
1476
5244
4920
4520
6886
6705
5130
14751
5987
1054
11102
5437
6030
13361
5836
0
1604
6502
544
19080
6684
12951
2862
6211
7520
16089
9677
2417
0
38552
3972
39120
11178
7542
17581
4979
8694
9025
15335
11057
422
4404
2298
43320
1155
4505
0
11100
2444
14097
43644
122
3833
9229
160
2552
2672
0
24598
9715
10607
4824
0
2182
828
0
2138
5510
0
2283
5050
10682
3802
16529
1545
6237
11590
21
4062
144
6299
0
11053
34146
1456
0
3819
10701
39842
0
14214
12
4129
7452
27986
2254
11782
35649
15409
20414
861
5278
9362
29269
11369
14927
0
2505
1839
0
2776
0
2551
19152
1137
12231
12
293
1280
15774
0
840
1002
2898
11005
0
0
19999
0
18
2626
4801
6320
20166
8607
6047
6471
13232
14859
3852
1517
2466
21075
0
0
10420
9589
47546
0
12113
5936
895
60184
1689
11551
7863
867
13584
2048
1185
70
0
0
3019
107
2245
14144
537
18331
736
16170
8093
4269
4912
28111
36633
35521
19314
7835
29057
5629
9637
8045
15999
10535
16444
9154
8998
17778
10012
3973
2285
12836
0
2597
3579
1258
5945
1675
14898
689
20383
6653
